NamePublicationEnglish,WHOregionCode,ISO3countryCode,VaccineCode,Year,PerCentCoverage
Slovakia,EURO,SVK,MCV2,2017,97.4
Slovakia,EURO,SVK,MenA,2017,
Slovakia,EURO,SVK,PAB_DTP1,2017,
Slovakia,EURO,SVK,PCV1,2017,
Slovakia,EURO,SVK,PCV2,2017,
Slovakia,EURO,SVK,PCV3,2017,96.2
Slovakia,EURO,SVK,Pol3,2017,96.4
Slovakia,EURO,SVK,RCV1,2017,95.8
Slovakia,EURO,SVK,Rota1,2017,
Slovakia,EURO,SVK,RotaC,2017,
Slovakia,EURO,SVK,TT2plus,2017,
Slovakia,EURO,SVK,VAD1,2017,
Slovakia,EURO,SVK,YFV,2017,
Slovenia,EURO,SVN,BCG,2017,
Slovenia,EURO,SVN,DTP1,2017,
Slovenia,EURO,SVN,DTP3,2017,
Slovenia,EURO,SVN,DTP4,2017,
Slovenia,EURO,SVN,HepB_BD,2017,
Slovenia,EURO,SVN,HepB_BDall,2017,
Slovenia,EURO,SVN,HepB3,2017,
Slovenia,EURO,SVN,Hib3,2017,
Slovenia,EURO,SVN,IPV1,2017,
Slovenia,EURO,SVN,JapEnc,2017,
Slovenia,EURO,SVN,MCV1,2017,
Slovenia,EURO,SVN,MCV2,2017,
Slovenia,EURO,SVN,MenA,2017,
Slovenia,EURO,SVN,PAB_DTP1,2017,
Slovenia,EURO,SVN,PCV1,2017,
Slovenia,EURO,SVN,PCV2,2017,
Slovenia,EURO,SVN,PCV3,2017,
Slovenia,EURO,SVN,Pol3,2017,
Slovenia,EURO,SVN,RCV1,2017,
Slovenia,EURO,SVN,Rota1,2017,
Slovenia,EURO,SVN,RotaC,2017,
Slovenia,EURO,SVN,TT2plus,2017,
Slovenia,EURO,SVN,VAD1,2017,
Slovenia,EURO,SVN,YFV,2017,
Sweden,EURO,SWE,BCG,2017,
Sweden,EURO,SWE,DTP1,2017,
Sweden,EURO,SWE,DTP3,2017,
Sweden,EURO,SWE,DTP4,2017,
Sweden,EURO,SWE,HepB_BD,2017,
Sweden,EURO,SWE,HepB_BDall,2017,
Sweden,EURO,SWE,HepB3,2017,
Sweden,EURO,SWE,Hib3,2017,
Sweden,EURO,SWE,IPV1,2017,
Sweden,EURO,SWE,JapEnc,2017,
Sweden,EURO,SWE,MCV1,2017,
Sweden,EURO,SWE,MCV2,2017,
Sweden,EURO,SWE,MenA,2017,
Sweden,EURO,SWE,PAB_DTP1,2017,
Sweden,EURO,SWE,PCV1,2017,
Sweden,EURO,SWE,PCV2,2017,
Sweden,EURO,SWE,PCV3,2017,
Sweden,EURO,SWE,Pol3,2017,
Sweden,EURO,SWE,RCV1,2017,
Sweden,EURO,SWE,Rota1,2017,
Sweden,EURO,SWE,RotaC,2017,
Sweden,EURO,SWE,TT2plus,2017,
Sweden,EURO,SWE,VAD1,2017,
Sweden,EURO,SWE,YFV,2017,
Switzerland,EURO,CHE,BCG,2017,
Switzerland,EURO,CHE,DTP1,2017,97.8
Switzerland,EURO,CHE,DTP3,2017,96.5
Switzerland,EURO,CHE,DTP4,2017,86.8
Switzerland,EURO,CHE,HepB_BD,2017,
Switzerland,EURO,CHE,HepB_BDall,2017,
Switzerland,EURO,CHE,HepB3,2017,65.2
Switzerland,EURO,CHE,Hib3,2017,95.2
Switzerland,EURO,CHE,IPV1,2017,97.4
Switzerland,EURO,CHE,JapEnc,2017,
Switzerland,EURO,CHE,MCV1,2017,95.1
Switzerland,EURO,CHE,MCV2,2017,89.1
Switzerland,EURO,CHE,MenA,2017,
Switzerland,EURO,CHE,PAB_DTP1,2017,
Switzerland,EURO,CHE,PCV1,2017,86.2
Switzerland,EURO,CHE,PCV2,2017,85
Switzerland,EURO,CHE,PCV3,2017,83.1
Switzerland,EURO,CHE,Pol3,2017,96.5
Switzerland,EURO,CHE,RCV1,2017,94.9
Switzerland,EURO,CHE,Rota1,2017,
Switzerland,EURO,CHE,RotaC,2017,
Switzerland,EURO,CHE,TT2plus,2017,
Switzerland,EURO,CHE,VAD1,2017,
Switzerland,EURO,CHE,YFV,2017,
Eswatini,AFRO,SWZ,BCG,2017,75.3
Eswatini,AFRO,SWZ,DTP1,2017,91
Eswatini,AFRO,SWZ,DTP3,2017,86.6
Eswatini,AFRO,SWZ,DTP4,2017,
Eswatini,AFRO,SWZ,HepB_BD,2017,
Eswatini,AFRO,SWZ,HepB_BDall,2017,
Eswatini,AFRO,SWZ,HepB3,2017,86.6
Eswatini,AFRO,SWZ,Hib3,2017,86.6
Eswatini,AFRO,SWZ,IPV1,2017,82.1
Eswatini,AFRO,SWZ,JapEnc,2017,
Eswatini,AFRO,SWZ,MCV1,2017,77.7
Eswatini,AFRO,SWZ,MCV2,2017,70.2
Eswatini,AFRO,SWZ,MenA,2017,
Eswatini,AFRO,SWZ,PAB_DTP1,2017,
Eswatini,AFRO,SWZ,PCV1,2017,88.4
Eswatini,AFRO,SWZ,PCV2,2017,87.1
Eswatini,AFRO,SWZ,PCV3,2017,86.7
Eswatini,AFRO,SWZ,Pol3,2017,81.1
Eswatini,AFRO,SWZ,RCV1,2017,77.7
Eswatini,AFRO,SWZ,Rota1,2017,90.1
Eswatini,AFRO,SWZ,RotaC,2017,85.7
Eswatini,AFRO,SWZ,TT2plus,2017,86.9
Eswatini,AFRO,SWZ,VAD1,2017,20.9
Eswatini,AFRO,SWZ,YFV,2017,
Syrian Arab Republic (the),EMRO,SYR,BCG,2017,80
Syrian Arab Republic (the),EMRO,SYR,DTP1,2017,74
Syrian Arab Republic (the),EMRO,SYR,DTP3,2017,67
Syrian Arab Republic (the),EMRO,SYR,DTP4,2017,70
Syrian Arab Republic (the),EMRO,SYR,HepB_BD,2017,
Syrian Arab Republic (the),EMRO,SYR,HepB_BDall,2017,73
Syrian Arab Republic (the),EMRO,SYR,HepB3,2017,67
Syrian Arab Republic (the),EMRO,SYR,Hib3,2017,67
Syrian Arab Republic (the),EMRO,SYR,IPV1,2017,78
Syrian Arab Republic (the),EMRO,SYR,JapEnc,2017,
Syrian Arab Republic (the),EMRO,SYR,MCV1,2017,84
Syrian Arab Republic (the),EMRO,SYR,MCV2,2017,76
Syrian Arab Republic (the),EMRO,SYR,MenA,2017,
Syrian Arab Republic (the),EMRO,SYR,PAB_DTP1,2017,94
Syrian Arab Republic (the),EMRO,SYR,PCV1,2017,
Syrian Arab Republic (the),EMRO,SYR,PCV2,2017,
Syrian Arab Republic (the),EMRO,SYR,PCV3,2017,
Syrian Arab Republic (the),EMRO,SYR,Pol3,2017,69
Syrian Arab Republic (the),EMRO,SYR,RCV1,2017,84
Syrian Arab Republic (the),EMRO,SYR,Rota1,2017,
Syrian Arab Republic (the),EMRO,SYR,RotaC,2017,
Syrian Arab Republic (the),EMRO,SYR,TT2plus,2017,
Syrian Arab Republic (the),EMRO,SYR,VAD1,2017,84
Syrian Arab Republic (the),EMRO,SYR,YFV,2017,
United Republic of Tanzania,AFRO,TZA,BCG,2017,131.2872646
United Republic of Tanzania,AFRO,TZA,DTP1,2017,106.430722
United Republic of Tanzania,AFRO,TZA,DTP3,2017,98.81312542
United Republic of Tanzania,AFRO,TZA,DTP4,2017,
United Republic of Tanzania,AFRO,TZA,HepB_BD,2017,
United Republic of Tanzania,AFRO,TZA,HepB_BDall,2017,
United Republic of Tanzania,AFRO,TZA,HepB3,2017,98.81312542
United Republic of Tanzania,AFRO,TZA,Hib3,2017,98.81312542
United Republic of Tanzania,AFRO,TZA,IPV1,2017,
United Republic of Tanzania,AFRO,TZA,JapEnc,2017,
United Republic of Tanzania,AFRO,TZA,MCV1,2017,100.6012883
United Republic of Tanzania,AFRO,TZA,MCV2,2017,78.76676965
United Republic of Tanzania,AFRO,TZA,MenA,2017,
United Republic of Tanzania,AFRO,TZA,PAB_DTP1,2017,
United Republic of Tanzania,AFRO,TZA,PCV1,2017,106.6758391
United Republic of Tanzania,AFRO,TZA,PCV2,2017,101.0451938
United Republic of Tanzania,AFRO,TZA,PCV3,2017,98.69336526
United Republic of Tanzania,AFRO,TZA,Pol3,2017,95.66588416
United Republic of Tanzania,AFRO,TZA,RCV1,2017,100.6012883
United Republic of Tanzania,AFRO,TZA,Rota1,2017,107.5355627
United Republic of Tanzania,AFRO,TZA,RotaC,2017,101.175992
United Republic of Tanzania,AFRO,TZA,TT2plus,2017,90.70514343
United Republic of Tanzania,AFRO,TZA,VAD1,2017,
United Republic of Tanzania,AFRO,TZA,YFV,2017,
Thailand,SEARO,THA,BCG,2017,100
Thailand,SEARO,THA,DTP1,2017,
Thailand,SEARO,THA,DTP3,2017,99.99
Thailand,SEARO,THA,DTP4,2017,97.91
Thailand,SEARO,THA,HepB_BD,2017,99.99
Thailand,SEARO,THA,HepB_BDall,2017,
Thailand,SEARO,THA,HepB3,2017,99.99
Thailand,SEARO,THA,Hib3,2017,
Thailand,SEARO,THA,IPV1,2017,83.7498811
Thailand,SEARO,THA,JapEnc,2017,96.05
Thailand,SEARO,THA,MCV1,2017,99.99
Thailand,SEARO,THA,MCV2,2017,99.99
Thailand,SEARO,THA,MenA,2017,
Thailand,SEARO,THA,PAB_DTP1,2017,
Thailand,SEARO,THA,PCV1,2017,
Thailand,SEARO,THA,PCV2,2017,
Thailand,SEARO,THA,PCV3,2017,
Thailand,SEARO,THA,Pol3,2017,99.99
Thailand,SEARO,THA,RCV1,2017,99.99
Thailand,SEARO,THA,Rota1,2017,
Thailand,SEARO,THA,RotaC,2017,
Thailand,SEARO,THA,TT2plus,2017,
Thailand,SEARO,THA,VAD1,2017,
Thailand,SEARO,THA,YFV,2017,
Tajikistan,EURO,TJK,BCG,2017,98.5
Tajikistan,EURO,TJK,DTP1,2017,98
Tajikistan,EURO,TJK,DTP3,2017,96.5
Tajikistan,EURO,TJK,DTP4,2017,97.1
Tajikistan,EURO,TJK,HepB_BD,2017,98.9
Tajikistan,EURO,TJK,HepB_BDall,2017,96.5
Tajikistan,EURO,TJK,HepB3,2017,96.5
Tajikistan,EURO,TJK,Hib3,2017,96.5
Tajikistan,EURO,TJK,IPV1,2017,
Tajikistan,EURO,TJK,JapEnc,2017,
Tajikistan,EURO,TJK,MCV1,2017,98.1
Tajikistan,EURO,TJK,MCV2,2017,97.8
Tajikistan,EURO,TJK,MenA,2017,
Tajikistan,EURO,TJK,PAB_DTP1,2017,
Tajikistan,EURO,TJK,PCV1,2017,
Tajikistan,EURO,TJK,PCV2,2017,
Tajikistan,EURO,TJK,PCV3,2017,
Tajikistan,EURO,TJK,Pol3,2017,96.8
Tajikistan,EURO,TJK,RCV1,2017,98.1
Tajikistan,EURO,TJK,Rota1,2017,97.8
Tajikistan,EURO,TJK,RotaC,2017,96.9
Tajikistan,EURO,TJK,TT2plus,2017,
Tajikistan,EURO,TJK,VAD1,2017,90.2
Tajikistan,EURO,TJK,YFV,2017,
Turkmenistan,EURO,TKM,BCG,2017,98.5
Turkmenistan,EURO,TKM,DTP1,2017,99.3
Turkmenistan,EURO,TKM,DTP3,2017,98.9
Turkmenistan,EURO,TKM,DTP4,2017,98
Turkmenistan,EURO,TKM,HepB_BD,2017,99.6
Turkmenistan,EURO,TKM,HepB_BDall,2017,
Turkmenistan,EURO,TKM,HepB3,2017,98.9
Turkmenistan,EURO,TKM,Hib3,2017,98.7
Turkmenistan,EURO,TKM,IPV1,2017,
Turkmenistan,EURO,TKM,JapEnc,2017,
Turkmenistan,EURO,TKM,MCV1,2017,99
Turkmenistan,EURO,TKM,MCV2,2017,99.4
Turkmenistan,EURO,TKM,MenA,2017,
Turkmenistan,EURO,TKM,PAB_DTP1,2017,
Turkmenistan,EURO,TKM,PCV1,2017,
Turkmenistan,EURO,TKM,PCV2,2017,
Turkmenistan,EURO,TKM,PCV3,2017,
Turkmenistan,EURO,TKM,Pol3,2017,98.9
Turkmenistan,EURO,TKM,RCV1,2017,99
Turkmenistan,EURO,TKM,Rota1,2017,
Turkmenistan,EURO,TKM,RotaC,2017,
Turkmenistan,EURO,TKM,TT2plus,2017,
Turkmenistan,EURO,TKM,VAD1,2017,
Turkmenistan,EURO,TKM,YFV,2017,
Timor-Leste,SEARO,TLS,BCG,2017,106.2805001
Timor-Leste,SEARO,TLS,DTP1,2017,110.1931795
Timor-Leste,SEARO,TLS,DTP3,2017,105.6019174
Timor-Leste,SEARO,TLS,DTP4,2017,63.80699373
Timor-Leste,SEARO,TLS,HepB_BD,2017,63.35364269
Timor-Leste,SEARO,TLS,HepB_BDall,2017,63.35364269
Timor-Leste,SEARO,TLS,HepB3,2017,105.6019174
Timor-Leste,SEARO,TLS,Hib3,2017,105.6019174
Timor-Leste,SEARO,TLS,IPV1,2017,103.0550663
Timor-Leste,SEARO,TLS,JapEnc,2017,0
Timor-Leste,SEARO,TLS,MCV1,2017,102.4677308
Timor-Leste,SEARO,TLS,MCV2,2017,68.97367554
Timor-Leste,SEARO,TLS,MenA,2017,0
Timor-Leste,SEARO,TLS,PAB_DTP1,2017,37.3422656
Timor-Leste,SEARO,TLS,PCV1,2017,0
Timor-Leste,SEARO,TLS,PCV2,2017,0
Timor-Leste,SEARO,TLS,PCV3,2017,0
Timor-Leste,SEARO,TLS,Pol3,2017,104.8829084
Timor-Leste,SEARO,TLS,RCV1,2017,102.4677308
Timor-Leste,SEARO,TLS,Rota1,2017,0
Timor-Leste,SEARO,TLS,RotaC,2017,0
Timor-Leste,SEARO,TLS,TT2plus,2017,33.79236458
Timor-Leste,SEARO,TLS,VAD1,2017,71.60528738
Timor-Leste,SEARO,TLS,YFV,2017,0
Togo,AFRO,TGO,BCG,2017,74.84446592
Togo,AFRO,TGO,DTP1,2017,92.2887874
Togo,AFRO,TGO,DTP3,2017,90.1512061
Togo,AFRO,TGO,DTP4,2017,
Togo,AFRO,TGO,HepB_BD,2017,
Togo,AFRO,TGO,HepB_BDall,2017,
Togo,AFRO,TGO,HepB3,2017,90.1512061
Togo,AFRO,TGO,Hib3,2017,90.1512061
Togo,AFRO,TGO,IPV1,2017,
Togo,AFRO,TGO,JapEnc,2017,
Togo,AFRO,TGO,MCV1,2017,90.58635066
Togo,AFRO,TGO,MCV2,2017,
Togo,AFRO,TGO,MenA,2017,
Togo,AFRO,TGO,PAB_DTP1,2017,72.71698436
Togo,AFRO,TGO,PCV1,2017,92.17535795
Togo,AFRO,TGO,PCV2,2017,89.88487906
Togo,AFRO,TGO,PCV3,2017,89.59699379
Togo,AFRO,TGO,Pol3,2017,84.05122235
Togo,AFRO,TGO,RCV1,2017,
Togo,AFRO,TGO,Rota1,2017,92.1577797
Togo,AFRO,TGO,RotaC,2017,89.59002882
Togo,AFRO,TGO,TT2plus,2017,77.32352923
Togo,AFRO,TGO,VAD1,2017,68.44074306
Togo,AFRO,TGO,YFV,2017,90.9077341
Tonga,WPRO,TON,BCG,2017,100
Tonga,WPRO,TON,DTP1,2017,100
Tonga,WPRO,TON,DTP3,2017,99
Tonga,WPRO,TON,DTP4,2017,99
Tonga,WPRO,TON,HepB_BD,2017,100
Tonga,WPRO,TON,HepB_BDall,2017,100
Tonga,WPRO,TON,HepB3,2017,99
Tonga,WPRO,TON,Hib3,2017,99
Tonga,WPRO,TON,IPV1,2017,100
Tonga,WPRO,TON,JapEnc,2017,
Tonga,WPRO,TON,MCV1,2017,99
Tonga,WPRO,TON,MCV2,2017,99
Tonga,WPRO,TON,MenA,2017,
Tonga,WPRO,TON,PAB_DTP1,2017,
Tonga,WPRO,TON,PCV1,2017,
Tonga,WPRO,TON,PCV2,2017,
Tonga,WPRO,TON,PCV3,2017,
Tonga,WPRO,TON,Pol3,2017,99
Tonga,WPRO,TON,RCV1,2017,99
Tonga,WPRO,TON,Rota1,2017,
Tonga,WPRO,TON,RotaC,2017,
Tonga,WPRO,TON,TT2plus,2017,
Tonga,WPRO,TON,VAD1,2017,
Tonga,WPRO,TON,YFV,2017,
Trinidad and Tobago,AMRO,TTO,BCG,2017,0
Trinidad and Tobago,AMRO,TTO,DTP1,2017,87
Trinidad and Tobago,AMRO,TTO,DTP3,2017,89
Trinidad and Tobago,AMRO,TTO,DTP4,2017,88
Trinidad and Tobago,AMRO,TTO,HepB_BD,2017,0
Trinidad and Tobago,AMRO,TTO,HepB_BDall,2017,0
Trinidad and Tobago,AMRO,TTO,HepB3,2017,89
Trinidad and Tobago,AMRO,TTO,Hib3,2017,89
Trinidad and Tobago,AMRO,TTO,IPV1,2017,90
Trinidad and Tobago,AMRO,TTO,JapEnc,2017,
Trinidad and Tobago,AMRO,TTO,MCV1,2017,93
Trinidad and Tobago,AMRO,TTO,MCV2,2017,90
Trinidad and Tobago,AMRO,TTO,MenA,2017,
Trinidad and Tobago,AMRO,TTO,PAB_DTP1,2017,
Trinidad and Tobago,AMRO,TTO,PCV1,2017,90
Trinidad and Tobago,AMRO,TTO,PCV2,2017,91
Trinidad and Tobago,AMRO,TTO,PCV3,2017,93
Trinidad and Tobago,AMRO,TTO,Pol3,2017,94
Trinidad and Tobago,AMRO,TTO,RCV1,2017,93
Trinidad and Tobago,AMRO,TTO,Rota1,2017,
Trinidad and Tobago,AMRO,TTO,RotaC,2017,
Trinidad and Tobago,AMRO,TTO,TT2plus,2017,14
Trinidad and Tobago,AMRO,TTO,VAD1,2017,
Trinidad and Tobago,AMRO,TTO,YFV,2017,95
Tunisia,EMRO,TUN,BCG,2017,84
Tunisia,EMRO,TUN,DTP1,2017,88.7
Tunisia,EMRO,TUN,DTP3,2017,92.4
Tunisia,EMRO,TUN,DTP4,2017,90.7
Tunisia,EMRO,TUN,HepB_BD,2017,76
Tunisia,EMRO,TUN,HepB_BDall,2017,86
Tunisia,EMRO,TUN,HepB3,2017,92.4
Tunisia,EMRO,TUN,Hib3,2017,92.4
Tunisia,EMRO,TUN,IPV1,2017,88.7
Tunisia,EMRO,TUN,JapEnc,2017,
Tunisia,EMRO,TUN,MCV1,2017,91.4
Tunisia,EMRO,TUN,MCV2,2017,91
Tunisia,EMRO,TUN,MenA,2017,
Tunisia,EMRO,TUN,PAB_DTP1,2017,95.1
Tunisia,EMRO,TUN,PCV1,2017,
Tunisia,EMRO,TUN,PCV2,2017,
Tunisia,EMRO,TUN,PCV3,2017,
Tunisia,EMRO,TUN,Pol3,2017,92.4
Tunisia,EMRO,TUN,RCV1,2017,91.4
Tunisia,EMRO,TUN,Rota1,2017,
Tunisia,EMRO,TUN,RotaC,2017,
Tunisia,EMRO,TUN,TT2plus,2017,89
Tunisia,EMRO,TUN,VAD1,2017,
Tunisia,EMRO,TUN,YFV,2017,
Turkey,EURO,TUR,BCG,2017,93
Turkey,EURO,TUR,DTP1,2017,93
Turkey,EURO,TUR,DTP3,2017,96
Turkey,EURO,TUR,DTP4,2017,97
Turkey,EURO,TUR,HepB_BD,2017,
Turkey,EURO,TUR,HepB_BDall,2017,97
Turkey,EURO,TUR,HepB3,2017,96
Turkey,EURO,TUR,Hib3,2017,96
Turkey,EURO,TUR,IPV1,2017,93
Turkey,EURO,TUR,JapEnc,2017,
Turkey,EURO,TUR,MCV1,2017,96
Turkey,EURO,TUR,MCV2,2017,86
Turkey,EURO,TUR,MenA,2017,
Turkey,EURO,TUR,PAB_DTP1,2017,
Turkey,EURO,TUR,PCV1,2017,93
Turkey,EURO,TUR,PCV2,2017,96
Turkey,EURO,TUR,PCV3,2017,96
Turkey,EURO,TUR,Pol3,2017,96
Turkey,EURO,TUR,RCV1,2017,96
Turkey,EURO,TUR,Rota1,2017,
Turkey,EURO,TUR,RotaC,2017,
Turkey,EURO,TUR,TT2plus,2017,54
Turkey,EURO,TUR,VAD1,2017,
Turkey,EURO,TUR,YFV,2017,
Tuvalu,WPRO,TUV,BCG,2017,98.7
Tuvalu,WPRO,TUV,DTP1,2017,100
Tuvalu,WPRO,TUV,DTP3,2017,95.7
Tuvalu,WPRO,TUV,DTP4,2017,96.3
Tuvalu,WPRO,TUV,HepB_BD,2017,99
Tuvalu,WPRO,TUV,HepB_BDall,2017,100
Tuvalu,WPRO,TUV,HepB3,2017,95.7
Tuvalu,WPRO,TUV,Hib3,2017,95.7
Tuvalu,WPRO,TUV,IPV1,2017,100
Tuvalu,WPRO,TUV,JapEnc,2017,
Tuvalu,WPRO,TUV,MCV1,2017,94.6
Tuvalu,WPRO,TUV,MCV2,2017,94.6
Tuvalu,WPRO,TUV,MenA,2017,
Tuvalu,WPRO,TUV,PAB_DTP1,2017,
Tuvalu,WPRO,TUV,PCV1,2017,
Tuvalu,WPRO,TUV,PCV2,2017,
Tuvalu,WPRO,TUV,PCV3,2017,
Tuvalu,WPRO,TUV,Pol3,2017,95.7
Tuvalu,WPRO,TUV,RCV1,2017,94.6
Tuvalu,WPRO,TUV,Rota1,2017,
Tuvalu,WPRO,TUV,RotaC,2017,
Tuvalu,WPRO,TUV,TT2plus,2017,68.6
Tuvalu,WPRO,TUV,VAD1,2017,
Tuvalu,WPRO,TUV,YFV,2017,
United Arab Emirates (the),EMRO,ARE,BCG,2017,95
United Arab Emirates (the),EMRO,ARE,DTP1,2017,97
United Arab Emirates (the),EMRO,ARE,DTP3,2017,97
United Arab Emirates (the),EMRO,ARE,DTP4,2017,
United Arab Emirates (the),EMRO,ARE,HepB_BD,2017,97
United Arab Emirates (the),EMRO,ARE,HepB_BDall,2017,
United Arab Emirates (the),EMRO,ARE,HepB3,2017,98
United Arab Emirates (the),EMRO,ARE,Hib3,2017,98
United Arab Emirates (the),EMRO,ARE,IPV1,2017,99
United Arab Emirates (the),EMRO,ARE,JapEnc,2017,
United Arab Emirates (the),EMRO,ARE,MCV1,2017,99
United Arab Emirates (the),EMRO,ARE,MCV2,2017,
United Arab Emirates (the),EMRO,ARE,MenA,2017,
United Arab Emirates (the),EMRO,ARE,PAB_DTP1,2017,
United Arab Emirates (the),EMRO,ARE,PCV1,2017,99
United Arab Emirates (the),EMRO,ARE,PCV2,2017,98
United Arab Emirates (the),EMRO,ARE,PCV3,2017,96
United Arab Emirates (the),EMRO,ARE,Pol3,2017,96
United Arab Emirates (the),EMRO,ARE,RCV1,2017,99
United Arab Emirates (the),EMRO,ARE,Rota1,2017,94
United Arab Emirates (the),EMRO,ARE,RotaC,2017,90
United Arab Emirates (the),EMRO,ARE,TT2plus,2017,
United Arab Emirates (the),EMRO,ARE,VAD1,2017,
United Arab Emirates (the),EMRO,ARE,YFV,2017,
Uganda,AFRO,UGA,BCG,2017,85.47077216
Uganda,AFRO,UGA,DTP1,2017,101.7706468
Uganda,AFRO,UGA,DTP3,2017,94.35515283
Uganda,AFRO,UGA,DTP4,2017,
Uganda,AFRO,UGA,HepB_BD,2017,
Uganda,AFRO,UGA,HepB_BDall,2017,
Uganda,AFRO,UGA,HepB3,2017,94.35515283
Uganda,AFRO,UGA,Hib3,2017,94.35515283
Uganda,AFRO,UGA,IPV1,2017,69.88122642
Uganda,AFRO,UGA,JapEnc,2017,
Uganda,AFRO,UGA,MCV1,2017,83.30391926
Uganda,AFRO,UGA,MCV2,2017,
Uganda,AFRO,UGA,MenA,2017,
Uganda,AFRO,UGA,PAB_DTP1,2017,27.78605709
Uganda,AFRO,UGA,PCV1,2017,98.95356281
Uganda,AFRO,UGA,PCV2,2017,92.57808618
Uganda,AFRO,UGA,PCV3,2017,90.15514456
Uganda,AFRO,UGA,Pol3,2017,89.60495021
Uganda,AFRO,UGA,RCV1,2017,
Uganda,AFRO,UGA,Rota1,2017,
Uganda,AFRO,UGA,RotaC,2017,
Uganda,AFRO,UGA,TT2plus,2017,53.83226539
Uganda,AFRO,UGA,VAD1,2017,50.37587754
Uganda,AFRO,UGA,YFV,2017,
Ukraine,EURO,UKR,BCG,2017,83.8
Ukraine,EURO,UKR,DTP1,2017,70.3
Ukraine,EURO,UKR,DTP3,2017,53.6
Ukraine,EURO,UKR,DTP4,2017,60.2
Ukraine,EURO,UKR,HepB_BD,2017,48.6
Ukraine,EURO,UKR,HepB_BDall,2017,
Ukraine,EURO,UKR,HepB3,2017,57.4
Ukraine,EURO,UKR,Hib3,2017,40.7
Ukraine,EURO,UKR,IPV1,2017,
Ukraine,EURO,UKR,JapEnc,2017,
Ukraine,EURO,UKR,MCV1,2017,93.4
Ukraine,EURO,UKR,MCV2,2017,90.7
Ukraine,EURO,UKR,MenA,2017,
Ukraine,EURO,UKR,PAB_DTP1,2017,
Ukraine,EURO,UKR,PCV1,2017,
Ukraine,EURO,UKR,PCV2,2017,
Ukraine,EURO,UKR,PCV3,2017,
Ukraine,EURO,UKR,Pol3,2017,52.2
Ukraine,EURO,UKR,RCV1,2017,93.4
Ukraine,EURO,UKR,Rota1,2017,
Ukraine,EURO,UKR,RotaC,2017,
Ukraine,EURO,UKR,TT2plus,2017,
Ukraine,EURO,UKR,VAD1,2017,
Ukraine,EURO,UKR,YFV,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,BCG,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,DTP1,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,DTP3,2017,94
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,DTP4,2017,87
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,HepB_BD,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,HepB_BDall,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,HepB3,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,Hib3,2017,94
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,IPV1,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,JapEnc,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,MCV1,2017,92
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,MCV2,2017,88
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,MenA,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,PAB_DTP1,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,PCV1,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,PCV2,2017,94
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,PCV3,2017,92
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,Pol3,2017,94
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,RCV1,2017,92
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,Rota1,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,RotaC,2017,90
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,TT2plus,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,VAD1,2017,
United Kingdom of Great Britain and Northern Ireland (the),EURO,GBR,YFV,2017,
Uruguay,AMRO,URY,BCG,2017,
Uruguay,AMRO,URY,DTP1,2017,
Uruguay,AMRO,URY,DTP3,2017,
Uruguay,AMRO,URY,DTP4,2017,
Uruguay,AMRO,URY,HepB_BD,2017,
Uruguay,AMRO,URY,HepB_BDall,2017,
Uruguay,AMRO,URY,HepB3,2017,
Uruguay,AMRO,URY,Hib3,2017,
Uruguay,AMRO,URY,IPV1,2017,
Uruguay,AMRO,URY,JapEnc,2017,
Uruguay,AMRO,URY,MCV1,2017,
Uruguay,AMRO,URY,MCV2,2017,
Uruguay,AMRO,URY,MenA,2017,
Uruguay,AMRO,URY,PAB_DTP1,2017,
Uruguay,AMRO,URY,PCV1,2017,
Uruguay,AMRO,URY,PCV2,2017,
Uruguay,AMRO,URY,PCV3,2017,
Uruguay,AMRO,URY,Pol3,2017,
Uruguay,AMRO,URY,RCV1,2017,
Uruguay,AMRO,URY,Rota1,2017,
Uruguay,AMRO,URY,RotaC,2017,
Uruguay,AMRO,URY,TT2plus,2017,
Uruguay,AMRO,URY,VAD1,2017,
Uruguay,AMRO,URY,YFV,2017,
